@RELATION censusIncome

@ATTRIBUTE ﻿age REAL
@ATTRIBUTE workclass {0,1,2,3,4,5,6}
@ATTRIBUTE education {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}
@ATTRIBUTE education-num {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}
@ATTRIBUTE marital-status {1,2,3,4,5,6,7}
@ATTRIBUTE occupation REAL
@ATTRIBUTE race {0,1,2,3,4}
@ATTRIBUTE sex {0,1}
@ATTRIBUTE hours-per-week REAL
@ATTRIBUTE native-country {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39}
@ATTRIBUTE earnings {<=50K,>50K}

@DATA
50,0,8,4,1,1,0,0,40,0,<=50K
34,0,3,9,1,10,0,0,40,0,>50K
45,0,3,9,2,8,0,1,40,0,<=50K
36,0,2,7,3,1,0,0,40,0,<=50K
33,0,0,13,1,4,0,0,45,0,>50K
21,0,3,9,3,2,0,1,20,0,<=50K
32,0,3,9,1,1,0,0,40,0,<=50K
22,0,14,3,3,9,0,0,40,20,<=50K
53,0,3,9,1,0,0,0,40,0,>50K
36,0,3,9,1,7,0,0,40,0,<=50K
22,0,0,13,3,3,0,0,40,0,<=50K
47,0,3,9,1,12,4,1,40,0,<=50K
30,0,3,9,2,7,0,1,20,0,<=50K
23,0,1,10,3,3,0,0,40,0,<=50K
40,0,12,6,4,10,0,0,35,0,<=50K
45,4,5,12,2,0,0,0,40,0,<=50K
61,4,0,13,1,5,0,0,42,0,<=50K
35,0,3,9,2,4,0,1,55,0,<=50K
20,0,1,10,3,2,0,1,25,0,<=50K
27,0,12,6,3,8,0,0,60,0,<=50K
23,0,3,9,3,8,0,1,40,0,<=50K
65,4,1,10,5,8,0,1,35,0,<=50K
25,0,3,9,3,8,4,1,40,0,<=50K
49,0,0,13,1,3,1,0,50,10,>50K
45,0,0,13,2,8,0,1,40,5,<=50K
46,0,10,14,2,4,0,1,45,0,<=50K
67,0,3,9,5,3,0,1,32,0,<=50K
40,0,3,9,5,7,0,1,40,0,<=50K
51,0,1,10,1,4,0,0,60,0,>50K
44,1,0,13,1,4,0,0,50,0,>50K
35,0,3,9,1,10,0,0,60,0,<=50K
28,0,1,10,3,3,0,0,40,0,<=50K
44,0,3,9,2,6,0,1,48,0,<=50K
37,0,1,10,1,1,0,0,50,0,>50K
54,0,1,10,1,10,0,0,45,0,>50K
33,3,4,15,1,5,0,1,40,0,>50K
46,0,3,9,2,4,0,1,40,0,<=50K
45,0,10,14,1,4,0,0,40,0,<=50K
27,0,5,12,3,4,0,0,40,0,<=50K
49,0,10,14,1,3,0,0,50,0,>50K
51,0,3,9,2,3,0,0,45,0,<=50K
27,0,3,9,1,6,0,0,40,0,<=50K
36,0,3,9,1,7,0,0,40,0,<=50K
59,0,0,13,1,5,0,0,40,0,>50K
24,0,1,10,3,3,0,1,15,0,<=50K
31,0,3,9,3,2,0,1,38,0,<=50K
35,3,13,16,3,5,2,1,60,0,>50K
34,0,0,13,1,2,1,1,50,15,>50K
50,0,1,10,1,12,4,0,70,0,>50K
43,2,3,9,1,3,0,0,50,0,<=50K
21,0,7,5,3,1,0,0,30,36,<=50K
33,0,7,5,3,2,0,0,45,36,<=50K
48,0,1,10,2,8,0,1,38,0,<=50K
22,0,3,9,3,11,0,1,36,0,<=50K
29,0,10,14,1,4,1,0,40,8,<=50K
42,1,6,11,1,5,0,0,40,0,<=50K
28,1,3,9,1,1,0,0,50,30,<=50K
36,0,3,9,3,5,0,1,38,0,<=50K
66,4,3,9,5,2,0,1,25,0,<=50K
44,0,0,13,1,5,0,1,20,0,<=50K
45,4,1,10,2,8,4,1,40,0,<=50K
49,0,3,9,2,2,4,1,40,0,<=50K
36,0,0,13,2,5,0,1,45,36,<=50K
48,0,2,7,1,6,0,0,60,0,<=50K
19,0,3,9,3,10,0,0,40,0,<=50K
36,0,0,13,1,8,0,0,40,0,>50K
41,0,10,14,1,4,0,0,45,0,>50K
32,0,1,10,1,3,0,0,50,0,<=50K
49,0,3,9,1,1,0,0,40,0,>50K
20,0,1,10,2,2,0,1,29,0,<=50K
39,0,0,13,3,8,0,1,40,0,<=50K
38,0,3,9,1,0,0,0,40,0,>50K
19,0,1,10,3,2,0,1,25,0,<=50K
29,4,0,13,3,6,0,0,40,0,<=50K
52,2,3,9,1,3,1,0,40,0,>50K
22,0,6,11,3,1,0,0,44,0,<=50K
44,2,1,10,1,4,0,0,80,0,<=50K
43,0,3,9,2,1,0,0,40,0,<=50K
41,4,1,10,1,10,0,0,40,0,<=50K
40,0,6,11,4,3,4,0,44,0,<=50K
40,0,0,13,3,4,0,0,30,4,<=50K
18,0,2,7,3,3,0,1,15,0,<=50K
57,2,4,15,1,5,1,0,50,27,>50K
54,4,0,13,1,4,1,0,40,15,>50K
44,0,0,13,2,5,0,1,40,0,<=50K
20,0,1,10,3,3,0,0,30,0,<=50K
40,0,1,10,1,2,0,1,40,33,<=50K
29,0,1,10,3,10,0,0,40,0,<=50K
22,0,0,13,3,8,0,0,40,0,<=50K
44,0,10,14,1,4,0,0,40,0,>50K
45,0,1,10,2,3,0,0,45,0,<=50K
52,0,0,13,1,5,0,0,40,0,>50K
57,0,3,9,4,7,0,0,40,12,<=50K
51,4,3,9,2,12,0,0,40,0,<=50K
23,0,0,13,3,3,4,0,10,0,<=50K
22,0,6,11,1,2,0,0,44,0,<=50K
37,0,1,10,2,4,0,1,40,0,>50K
58,3,3,9,2,8,4,1,40,0,<=50K
61,0,12,6,5,9,0,0,20,0,<=50K
30,0,10,14,3,5,0,1,45,0,<=50K
23,0,1,10,3,8,0,1,40,0,<=50K
30,0,12,6,2,2,2,0,40,0,<=50K
18,0,3,9,3,2,0,0,25,4,<=50K
23,0,3,9,3,6,4,0,40,0,<=50K
23,0,1,10,3,11,0,1,10,0,<=50K
57,0,0,13,1,3,0,0,55,0,>50K
58,0,3,9,1,4,0,0,45,0,>50K
59,1,3,9,1,10,0,0,40,0,>50K
27,0,0,13,6,8,0,0,40,0,<=50K
50,0,0,13,1,9,0,0,45,0,>50K
25,0,0,13,3,0,0,1,40,0,<=50K
33,0,3,9,2,2,0,1,30,0,<=50K
22,0,1,10,3,2,0,0,35,0,<=50K
21,0,1,10,3,1,0,0,30,0,<=50K
44,0,2,7,1,5,0,1,36,0,>50K
50,0,1,10,1,3,1,0,50,0,>50K
44,0,3,9,1,10,0,0,45,0,<=50K
41,0,0,13,1,4,0,0,50,0,>50K
54,4,1,10,5,8,0,1,40,20,<=50K
60,1,8,4,1,9,0,0,40,0,<=50K
58,0,10,14,2,5,0,0,20,0,<=50K
27,0,1,10,1,0,0,0,40,0,<=50K
43,0,3,9,3,8,0,1,60,0,<=50K
33,4,5,12,1,6,0,0,40,0,<=50K
24,0,1,10,1,10,0,0,65,0,<=50K
41,0,3,9,3,10,0,0,40,17,<=50K
21,0,3,9,3,1,0,0,40,0,<=50K
27,2,0,13,3,4,0,1,40,0,<=50K
50,0,3,9,1,10,0,0,40,0,<=50K
20,0,3,9,3,6,0,0,40,0,<=50K
46,3,0,13,1,4,0,0,40,0,>50K
49,0,2,7,1,10,0,0,40,0,<=50K
35,5,0,13,1,4,0,1,35,0,>50K
56,1,1,10,1,2,0,0,45,0,>50K
41,4,10,14,2,5,0,0,40,0,<=50K
41,1,1,10,2,1,0,0,50,0,<=50K
42,0,3,9,1,1,0,0,40,0,<=50K
58,4,8,4,1,1,0,0,40,0,<=50K
43,0,1,10,1,8,0,0,40,0,<=50K
25,0,3,9,2,2,0,1,40,20,<=50K
57,0,3,9,2,8,0,1,42,0,<=50K
49,0,8,4,5,7,0,1,40,0,<=50K
23,0,1,10,1,6,0,0,40,0,<=50K
59,0,3,9,1,1,0,0,40,0,<=50K
50,0,1,10,1,10,0,0,70,0,>50K
33,0,0,13,3,5,0,1,45,20,<=50K
52,0,10,14,1,0,0,0,45,0,<=50K
37,2,3,9,1,1,0,0,40,0,>50K
30,2,3,9,2,8,0,1,40,0,<=50K
39,2,3,9,2,1,0,0,60,0,<=50K
54,4,1,10,2,1,0,0,42,0,<=50K
52,0,3,9,1,3,0,0,45,0,>50K
22,4,3,9,3,12,0,0,56,0,<=50K
65,0,3,9,1,3,0,0,10,0,>50K
32,0,0,13,3,8,0,0,40,0,<=50K
25,0,8,4,3,7,0,0,40,36,<=50K
34,0,1,10,3,1,0,0,40,0,<=50K
47,0,6,11,3,2,0,1,55,0,<=50K
24,0,3,9,3,9,0,0,98,0,<=50K
63,3,13,16,2,4,0,1,60,0,>50K
48,0,14,3,3,11,0,1,35,32,<=50K
26,0,3,9,3,3,0,1,50,0,<=50K
28,0,1,10,4,7,0,0,40,0,<=50K
23,0,3,9,3,2,4,0,12,0,<=50K
57,2,4,15,1,5,1,0,50,7,>50K
64,5,0,13,2,0,0,0,40,0,<=50K
28,0,0,13,3,4,0,0,50,0,>50K
28,0,8,4,1,3,0,0,40,0,<=50K
34,0,1,10,1,7,0,0,40,0,<=50K
38,1,2,7,1,4,0,0,45,0,>50K
44,0,5,12,1,9,0,0,60,0,>50K
34,0,6,11,3,5,0,1,20,0,<=50K
18,0,3,9,1,1,0,0,25,0,<=50K
36,0,9,8,1,1,3,0,40,0,<=50K
73,1,3,9,1,9,1,0,40,19,<=50K
24,0,3,9,3,2,0,0,40,20,<=50K
29,4,0,13,1,4,4,0,40,0,>50K
33,0,1,10,1,5,0,0,40,0,<=50K
57,3,3,9,4,8,4,1,35,0,<=50K
55,0,12,6,5,10,4,1,35,0,<=50K
21,0,12,6,1,1,0,0,40,0,<=50K
36,1,10,14,1,5,0,0,45,0,>50K
26,0,1,10,3,5,3,0,50,0,<=50K
40,0,1,10,2,0,0,1,40,0,<=50K
32,0,3,9,1,1,0,0,40,0,<=50K
21,0,1,10,3,2,0,1,40,0,<=50K
59,5,1,10,1,4,0,0,40,0,<=50K
29,0,3,9,3,3,4,1,40,0,<=50K
29,1,1,10,2,7,0,0,48,0,<=50K
59,2,10,14,1,4,0,0,80,0,>50K
58,0,3,9,1,10,0,0,40,0,>50K
47,0,3,9,1,7,0,0,45,0,<=50K
44,0,3,9,2,8,0,1,45,0,<=50K
31,0,3,9,3,2,0,0,40,0,<=50K
42,1,3,9,1,1,0,0,35,0,<=50K
19,0,3,9,3,2,0,0,25,0,<=50K
66,0,3,9,1,3,0,0,50,0,<=50K
41,0,3,9,1,7,0,0,45,0,<=50K
22,0,1,10,3,3,0,1,30,0,<=50K
31,0,3,9,3,3,0,1,30,0,<=50K
30,0,0,13,3,3,0,0,40,0,<=50K
36,1,3,9,4,2,0,1,16,0,<=50K
41,5,5,12,2,5,1,1,36,0,<=50K
19,0,1,10,3,6,0,0,20,0,<=50K
60,0,3,9,1,2,0,0,40,0,<=50K
24,0,2,7,3,10,0,0,40,0,<=50K
25,0,2,7,1,7,0,0,40,0,<=50K
52,0,1,10,3,4,0,1,50,0,<=50K
30,0,0,13,3,4,0,1,45,5,<=50K
37,0,3,9,1,1,0,0,40,0,>50K
55,1,13,16,2,4,0,1,30,0,<=50K
20,0,1,10,3,8,4,1,24,0,<=50K
32,0,8,4,3,11,0,1,15,20,<=50K
18,0,3,9,3,2,0,0,35,0,<=50K
24,0,1,10,3,1,0,0,40,0,<=50K
33,4,1,10,1,12,0,0,45,0,<=50K
57,4,10,14,1,12,0,0,14,0,>50K
53,0,10,14,2,5,0,1,38,0,<=50K
19,0,3,9,3,3,0,1,40,0,<=50K
50,4,4,15,1,5,0,0,40,0,>50K
27,0,0,13,3,4,0,0,50,0,<=50K
40,0,6,11,4,1,0,1,60,0,<=50K
47,2,3,9,1,3,0,0,55,0,<=50K
39,3,6,11,1,5,0,0,50,0,<=50K
49,5,1,10,2,8,0,0,40,0,<=50K
28,1,1,10,1,5,0,0,7,0,<=50K
50,0,0,13,1,4,0,0,40,0,>50K
28,0,2,7,3,10,0,0,50,0,<=50K
30,0,3,9,1,3,0,0,40,0,<=50K
47,0,10,14,1,4,0,0,50,0,>50K
39,0,0,13,1,5,0,0,40,0,>50K
37,0,3,9,1,3,0,0,50,0,<=50K
50,0,3,9,1,3,0,0,80,0,<=50K
37,0,12,6,1,7,0,0,40,20,<=50K
26,0,3,9,1,7,0,0,40,0,>50K
55,0,6,11,1,1,0,0,40,0,>50K
46,0,0,13,1,5,0,0,40,0,>50K
32,0,3,9,1,3,0,0,60,0,<=50K
26,0,0,13,3,1,0,0,45,0,>50K
32,0,3,9,1,10,0,0,40,0,>50K
43,0,1,10,3,6,1,1,40,0,<=50K
19,0,3,9,2,1,0,1,40,36,<=50K
38,0,3,9,2,2,0,1,75,0,<=50K
38,0,14,3,1,3,0,0,40,20,<=50K
65,0,6,11,1,8,0,1,40,0,<=50K
70,1,1,10,1,4,0,0,40,0,>50K
44,0,0,13,4,7,4,1,7,0,<=50K
32,0,1,10,3,3,0,0,50,0,<=50K
30,4,3,9,3,12,4,1,40,0,<=50K
49,3,5,12,1,8,0,0,60,0,>50K
23,0,3,9,3,8,4,1,40,0,<=50K
25,0,1,10,1,6,0,0,16,0,<=50K
19,0,1,10,3,8,0,1,15,0,<=50K
27,0,6,11,3,1,0,0,40,0,<=50K
43,5,3,9,3,10,0,0,60,0,<=50K
38,0,3,9,1,1,0,0,50,0,<=50K
42,0,10,14,1,5,0,0,60,0,<=50K
33,3,0,13,3,8,0,0,38,0,<=50K
30,0,0,13,1,4,0,0,40,0,>50K
29,0,0,13,3,0,0,0,40,0,<=50K
30,0,2,7,1,1,0,0,40,0,<=50K
26,0,3,9,1,0,0,0,40,0,<=50K
43,0,0,13,1,5,0,0,40,0,>50K
30,0,3,9,1,2,0,1,45,0,<=50K
38,0,1,10,1,10,0,0,40,0,>50K
48,0,10,14,1,4,0,0,40,0,>50K
57,0,0,13,1,3,0,0,55,0,>50K
30,0,3,9,1,3,0,1,30,0,<=50K
42,4,10,14,4,4,4,0,45,0,>50K
31,1,3,9,1,4,0,0,70,0,<=50K
32,0,1,10,3,1,0,0,40,0,<=50K
28,0,0,13,1,4,0,0,40,0,<=50K
63,0,3,9,1,6,0,0,40,0,<=50K
32,0,3,9,1,10,0,0,40,0,<=50K
20,0,1,10,3,6,0,0,12,0,<=50K
24,0,1,10,1,3,2,0,40,0,<=50K
41,4,6,11,2,8,0,1,44,0,<=50K
21,0,3,9,3,7,0,0,40,0,<=50K
27,0,1,10,3,1,1,0,45,1,<=50K
17,0,7,5,3,2,4,0,35,0,<=50K
45,0,11,2,1,2,0,1,40,0,<=50K
39,5,3,9,4,8,0,1,35,0,<=50K
21,0,1,10,3,5,2,1,4,0,<=50K
29,0,0,13,3,5,0,0,45,0,>50K
39,0,10,14,3,3,0,0,45,0,>50K
42,0,3,9,4,10,4,0,40,0,<=50K
22,0,14,3,1,1,0,0,40,20,<=50K
59,0,3,9,5,8,0,1,40,0,<=50K
40,0,10,14,1,4,0,0,65,0,>50K
45,0,1,10,2,2,0,1,40,0,<=50K
35,0,3,9,2,4,0,0,50,0,<=50K
58,0,3,9,1,9,0,0,20,0,<=50K
45,0,1,10,1,1,0,0,40,0,>50K
29,0,3,9,1,7,2,0,45,0,<=50K
21,0,2,7,3,1,0,0,45,0,<=50K
51,0,3,9,1,0,0,0,40,0,<=50K
34,4,1,10,1,2,0,1,40,0,<=50K
40,0,0,13,2,8,0,1,35,0,<=50K
45,0,2,7,2,8,0,1,16,0,<=50K
38,1,12,6,1,3,0,0,40,0,>50K
22,0,0,13,3,8,0,1,40,0,<=50K
37,0,7,5,1,2,0,0,40,0,<=50K
62,0,12,6,2,2,0,1,40,0,<=50K
32,3,0,13,3,4,0,1,60,0,<=50K
36,0,0,13,1,5,0,1,4,0,>50K
43,0,3,9,3,1,0,0,40,0,<=50K
37,0,3,9,1,10,0,0,40,0,<=50K
28,0,3,9,3,10,0,0,55,0,<=50K
47,4,3,9,1,2,0,1,7,0,>50K
59,0,3,9,2,8,0,1,40,0,<=50K
35,0,3,9,1,7,0,0,40,0,<=50K
35,0,0,13,1,3,0,0,40,0,<=50K
29,1,0,13,3,5,0,0,40,0,<=50K
57,0,5,12,2,5,4,1,40,0,<=50K
41,0,0,13,1,4,0,0,60,0,>50K
37,0,10,14,1,5,0,0,45,0,>50K
20,4,1,10,3,9,0,0,40,0,<=50K
44,0,3,9,1,3,0,0,60,0,<=50K
20,4,3,9,3,8,0,1,30,0,<=50K
38,1,0,13,1,8,0,1,28,0,>50K
23,0,3,9,1,8,0,0,40,0,<=50K
24,0,3,9,6,3,0,1,36,0,<=50K
46,0,0,13,1,3,0,0,40,0,>50K
32,4,3,9,1,10,0,0,40,0,<=50K
21,1,3,9,1,1,0,0,40,0,<=50K
32,0,1,10,1,3,0,0,40,0,<=50K
41,0,1,10,2,3,0,0,45,0,<=50K
51,0,3,9,1,7,0,0,40,0,<=50K
69,1,8,4,3,9,0,0,10,0,<=50K
39,2,3,9,1,1,0,0,50,0,>50K
43,0,1,10,2,1,0,0,40,0,<=50K
51,3,0,13,1,9,0,0,40,0,>50K
43,0,3,9,2,2,0,0,40,0,<=50K
35,1,2,7,2,4,0,1,84,0,<=50K
32,0,3,9,2,1,0,0,40,0,<=50K
25,0,0,13,3,5,0,1,21,0,<=50K
64,0,1,10,5,3,0,1,40,0,<=50K
28,0,0,13,1,4,0,1,40,0,<=50K
44,0,11,2,1,12,0,0,40,20,<=50K
40,0,0,13,1,0,0,0,40,0,>50K
21,0,1,10,3,6,1,0,40,15,<=50K
23,0,3,9,3,1,0,0,40,0,<=50K
23,0,1,10,3,2,0,1,20,0,<=50K
19,0,3,9,3,2,4,0,40,0,<=50K
61,0,1,10,1,0,0,0,25,0,<=50K
39,0,12,6,1,6,0,0,45,0,<=50K
51,0,3,9,1,8,0,1,40,0,>50K
25,0,12,6,1,4,0,0,40,0,<=50K
33,0,3,9,1,3,0,0,45,0,<=50K
34,5,1,10,2,8,0,1,38,0,<=50K
54,1,1,10,1,3,0,0,50,0,<=50K
24,0,0,13,3,0,0,1,40,0,<=50K
28,0,3,9,3,7,3,0,50,3,<=50K
33,0,1,10,1,3,0,0,44,0,<=50K
31,0,3,9,1,10,0,0,60,0,>50K
70,2,3,9,1,4,0,0,16,0,<=50K
43,0,3,9,1,7,0,1,40,32,<=50K
36,0,1,10,1,8,0,1,12,0,>50K
50,4,2,7,3,1,0,0,40,0,<=50K
21,0,1,10,3,2,4,1,30,0,<=50K
31,0,1,10,4,0,4,1,40,0,<=50K
39,0,1,10,2,8,0,1,35,0,<=50K
29,0,8,4,1,2,0,1,40,0,<=50K
39,0,1,10,2,6,0,0,40,0,<=50K
17,0,8,4,3,9,3,0,40,20,<=50K
46,0,1,10,2,3,0,1,40,0,<=50K
62,0,3,9,1,1,0,0,40,0,<=50K
32,0,12,6,2,2,4,1,23,0,<=50K
28,0,3,9,3,2,4,1,40,0,<=50K
19,0,1,10,3,3,4,1,40,0,<=50K
61,4,13,16,1,4,0,0,40,0,<=50K
24,4,0,13,1,12,0,0,45,0,<=50K
38,0,1,10,1,1,0,0,41,0,<=50K
38,0,10,14,1,5,4,0,40,0,>50K
17,0,12,6,3,3,0,0,20,0,<=50K
28,0,3,9,1,1,0,0,40,0,<=50K
52,0,3,9,1,3,0,0,8,0,<=50K
61,0,4,15,1,5,0,0,20,0,>50K
69,0,14,3,1,7,0,0,40,0,<=50K
19,0,3,9,3,3,0,1,25,0,<=50K
26,0,1,10,1,8,0,0,40,0,>50K
34,2,1,10,1,4,0,0,40,0,>50K
70,0,7,5,1,7,0,1,40,0,<=50K
21,0,3,9,3,8,0,1,25,0,<=50K
43,0,3,9,1,1,0,0,44,0,<=50K
52,0,3,9,1,1,0,0,40,0,<=50K
59,0,3,9,1,1,0,0,40,0,>50K
21,0,6,11,3,8,0,1,40,0,<=50K
55,5,1,10,1,12,0,0,40,0,>50K
46,2,10,14,2,3,0,0,60,0,>50K
36,0,3,9,4,8,0,1,37,0,<=50K
39,0,3,9,3,6,0,0,48,0,<=50K
30,0,3,9,3,5,0,1,30,0,<=50K
22,0,1,10,3,3,0,1,16,0,<=50K
43,0,0,13,1,4,0,0,40,0,>50K
36,0,3,9,2,7,0,0,56,0,<=50K
36,0,0,13,1,1,0,0,40,0,>50K
50,0,3,9,2,1,0,1,40,0,<=50K
27,3,0,13,3,12,0,1,35,0,<=50K
46,3,3,9,1,8,0,0,40,0,>50K
24,0,0,13,3,5,0,0,20,0,<=50K
41,0,3,9,2,1,0,0,40,0,<=50K
68,0,3,9,1,8,0,0,24,0,<=50K
38,4,1,10,1,4,0,0,40,0,<=50K
47,0,3,9,1,3,0,0,40,0,>50K
41,0,1,10,3,2,4,0,20,0,<=50K
31,1,13,16,3,5,0,1,48,0,<=50K
29,0,1,10,1,1,0,0,42,0,<=50K
26,0,3,9,3,6,0,1,40,0,<=50K
51,0,1,10,5,7,0,1,36,0,<=50K
26,3,0,13,3,0,3,0,60,0,<=50K
27,4,0,13,3,5,0,1,60,0,<=50K
36,0,3,9,1,0,0,0,50,0,<=50K
28,3,0,13,3,5,0,1,40,0,<=50K
53,0,0,13,2,0,0,1,40,0,<=50K
40,5,0,13,2,5,0,0,40,0,<=50K
38,0,3,9,2,2,0,1,20,0,<=50K
53,0,12,6,1,2,0,0,34,0,<=50K
34,4,3,9,1,1,0,0,40,0,<=50K
43,0,3,9,2,10,0,0,60,0,<=50K
64,0,12,6,1,8,0,0,40,0,<=50K
21,0,1,10,3,8,0,1,40,0,<=50K
38,3,4,15,3,5,1,1,57,4,>50K
47,4,10,14,2,12,4,0,50,0,>50K
48,0,13,16,1,5,1,0,40,11,>50K
57,0,3,9,1,10,0,0,50,0,<=50K
37,0,0,13,3,8,0,1,35,0,<=50K
37,0,2,7,2,9,0,0,40,0,<=50K
51,1,3,9,1,9,0,0,55,0,>50K
32,0,5,12,3,8,0,1,40,0,<=50K
49,0,3,9,1,7,0,0,40,0,<=50K
52,0,3,9,1,3,0,0,14,0,<=50K
64,3,5,12,1,4,0,0,45,0,>50K
46,0,3,9,2,8,0,1,45,0,<=50K
24,5,1,10,1,5,0,0,40,0,<=50K
39,0,0,13,1,4,0,0,45,0,>50K
23,0,3,9,1,7,0,1,40,0,<=50K
30,0,1,10,3,1,0,0,44,0,<=50K
34,0,10,14,2,5,0,1,60,0,>50K
30,0,1,10,1,8,0,0,40,0,<=50K
25,0,0,13,3,3,4,1,40,0,<=50K
58,4,0,13,1,5,4,0,40,0,<=50K
32,0,1,10,1,8,0,0,50,0,<=50K
37,0,3,9,4,2,4,1,25,0,<=50K
35,0,3,9,4,2,4,1,40,0,<=50K
18,0,14,3,3,6,0,0,30,14,<=50K
46,0,0,13,2,5,0,1,40,0,<=50K
71,0,0,13,3,1,0,0,45,0,>50K
44,0,12,6,2,8,0,1,40,0,<=50K
45,0,12,6,2,3,0,1,40,0,<=50K
40,0,9,8,1,5,0,0,40,12,>50K
38,0,0,13,1,5,0,0,50,0,>50K
52,0,3,9,1,7,1,1,40,11,<=50K
47,0,3,9,1,1,0,0,40,0,<=50K
49,0,0,13,2,0,0,1,35,0,<=50K
59,5,3,9,1,3,0,0,40,0,<=50K
22,0,6,11,3,8,0,1,37,0,<=50K
44,4,1,10,1,4,0,0,40,0,>50K
76,0,0,13,5,5,0,1,20,0,<=50K
50,4,12,6,3,2,0,0,40,0,<=50K
33,4,1,10,1,12,0,0,40,0,<=50K
43,0,3,9,1,1,0,0,48,0,>50K
27,0,3,9,1,8,0,1,40,0,>50K
37,2,3,9,1,1,0,0,40,0,<=50K
40,0,2,7,1,10,0,0,55,0,<=50K
49,1,1,10,2,4,2,1,40,0,<=50K
48,2,1,10,3,1,0,0,45,0,<=50K
49,0,3,9,4,5,0,1,40,3,<=50K
22,0,1,10,1,0,0,0,40,0,<=50K
42,0,3,9,2,4,0,1,40,2,<=50K
36,0,1,10,2,5,0,1,40,0,<=50K
30,5,3,9,3,2,4,1,40,0,<=50K
40,4,3,9,3,1,2,0,40,0,<=50K
42,0,3,9,1,7,0,0,45,0,<=50K
56,0,3,9,1,7,0,0,40,16,>50K
55,0,1,10,2,5,0,1,40,0,<=50K
25,0,3,9,1,2,0,0,40,20,<=50K
33,0,1,10,3,8,1,1,35,0,<=50K
55,0,3,9,1,3,0,0,40,0,<=50K
47,0,0,13,1,3,0,0,60,0,>50K
23,0,5,12,3,3,0,1,65,0,<=50K
55,2,0,13,2,3,0,1,50,5,<=50K
43,0,3,9,3,4,0,1,50,0,<=50K
31,0,6,11,1,3,0,0,50,0,<=50K
62,5,5,12,5,5,0,1,40,0,<=50K
42,4,3,9,1,8,0,0,8,0,<=50K
38,1,3,9,1,1,0,0,40,0,>50K
29,0,3,9,3,0,0,0,42,0,<=50K
26,0,1,10,3,2,0,0,60,0,<=50K
26,0,3,9,1,8,0,1,52,0,>50K
37,1,3,9,1,9,0,0,72,0,<=50K
79,2,9,8,5,3,0,0,45,0,>50K
61,0,8,4,3,2,0,0,48,0,<=50K
28,1,8,4,3,2,0,1,99,20,<=50K
60,2,0,13,1,4,0,0,60,0,>50K
51,2,3,9,2,12,0,0,81,0,<=50K
34,0,3,9,1,1,0,0,43,0,>50K
35,0,3,9,2,7,0,0,40,0,<=50K
27,4,12,6,1,1,0,0,60,0,<=50K
44,0,3,9,2,2,0,1,40,0,<=50K
25,0,3,9,4,2,0,1,20,0,<=50K
32,0,8,4,2,2,0,1,40,0,<=50K
36,0,1,10,1,5,0,0,20,0,>50K
27,0,10,14,3,6,0,0,30,0,<=50K
40,0,13,16,1,5,0,0,60,0,>50K
25,0,0,13,3,0,0,0,40,0,<=50K
41,0,3,9,1,10,0,0,50,0,<=50K
30,0,0,13,1,5,0,0,45,0,>50K
26,0,0,13,3,4,0,0,45,0,>50K
52,0,2,7,1,7,3,0,40,24,<=50K
32,0,0,13,3,5,0,1,45,0,<=50K
33,0,3,9,1,6,0,0,40,0,<=50K
35,0,3,9,1,1,0,0,55,0,<=50K
48,0,3,9,5,2,0,1,44,0,<=50K
62,1,8,4,1,3,0,0,5,0,<=50K
40,1,5,12,3,5,4,1,2,0,<=50K
28,0,14,3,3,2,0,1,40,20,<=50K
23,0,1,10,3,2,0,1,30,0,<=50K
50,3,0,13,1,4,0,0,40,0,>50K
51,5,1,10,2,8,0,1,35,0,<=50K
63,1,1,10,1,2,0,0,48,0,<=50K
63,3,3,9,5,4,0,1,40,0,<=50K
40,0,3,9,2,3,0,0,60,0,>50K
40,0,3,9,3,9,0,0,40,0,<=50K
41,0,0,13,1,5,0,1,15,12,>50K
20,5,1,10,3,5,0,1,15,0,<=50K
28,0,0,13,1,8,0,0,40,0,>50K
35,0,3,9,1,1,0,0,40,0,<=50K
31,0,0,13,1,4,0,0,40,0,<=50K
34,0,0,13,1,3,0,0,50,0,>50K
57,0,10,14,1,4,0,0,50,0,>50K
28,0,3,9,3,7,0,1,40,0,<=50K
38,0,1,10,1,0,0,0,40,0,>50K
37,0,6,11,3,2,0,0,40,0,<=50K
43,5,1,10,2,8,4,1,40,0,<=50K
26,1,3,9,1,4,0,0,40,0,<=50K
26,0,1,10,1,10,4,0,65,0,<=50K
27,0,6,11,1,10,0,0,50,0,<=50K
33,0,0,13,1,5,0,0,45,0,<=50K
45,0,0,13,3,5,0,1,40,5,<=50K
65,0,0,13,1,2,0,0,20,0,<=50K
57,1,1,10,1,3,0,0,45,0,>50K
59,0,3,9,2,2,0,1,38,0,<=50K
18,0,1,10,3,2,0,0,26,0,<=50K
44,4,9,8,1,6,0,0,40,0,<=50K
37,0,1,10,3,1,0,0,40,0,<=50K
27,0,3,9,1,2,0,0,40,0,<=50K
43,4,0,13,1,5,0,1,45,0,>50K
59,2,4,15,1,5,0,0,40,0,>50K
